Long,GEOID,FIPS,County,Primary Census Tract,Prostate__Observed,Prostate__Expected,Prostate_SIR,Prostate_Crude,Signif
1400000US36005020100,36005020100,36005,Bronx,201,11,9,1.222222222,5.459057072,N
1400000US36047021700,36047021700,36047,Kings,217,11,9,1.222222222,6.2965083,N
1400000US36061011100,36061011100,36061,New York,111,11,9,1.222222222,4.623791509,N
1400000US36081039400,36081039400,36081,Queens,394,11,9,1.222222222,8.112094395,N
1400000US36005014900,36005014900,36005,Bronx,149,16,13.1,1.221374046,7.476635514,N
1400000US36061008100,36061008100,36061,New York,81,36,29.5,1.220338983,7.748600947,N
1400000US36061021100,36061021100,36061,New York,211,36,29.5,1.220338983,7.094994088,N
1400000US36005038900,36005038900,36005,Bronx,389,10,8.2,1.219512195,3.552397869,N
1400000US36047113400,36047113400,36047,Kings,1134,5,4.1,1.219512195,3.496503497,N
1400000US36081003200,36081003200,36081,Queens,32,5,4.1,1.219512195,6.112469438,N
1400000US36081040000,36081040000,36081,Queens,400,5,4.1,1.219512195,7.153075823,N
1400000US36081004500,36081004500,36081,Queens,45,19,15.6,1.217948718,12.96928328,N
1400000US36085008100,36085008100,36085,Richmond,81,28,23,1.217391304,31.63841808,N
1400000US36047003800,36047003800,36047,Kings,38,9,7.4,1.216216216,10.75268817,N
1400000US36047019900,36047019900,36047,Kings,199,9,7.4,1.216216216,6.588579795,N
1400000US36081024900,36081024900,36081,Queens,249,22,18.1,1.215469613,9.540329575,N
1400000US36005033700,36005033700,36005,Bronx,337,12,9.9,1.212121212,11.67315175,N
1400000US36047018100,36047018100,36047,Kings,181,12,9.9,1.212121212,7.662835249,N
1400000US36005018101,36005018101,36005,Bronx,181.01,8,6.6,1.212121212,6.042296073,N
1400000US36047030100,36047030100,36047,Kings,301,8,6.6,1.212121212,6.802721088,N
1400000US36047068800,36047068800,36047,Kings,688,8,6.6,1.212121212,8.088978766,N
1400000US36005016700,36005016700,36005,Bronx,167,4,3.3,1.212121212,3.25732899,N
1400000US36047036700,36047036700,36047,Kings,367,4,3.3,1.212121212,5.865102639,N
1400000US36081099703,36081099703,36081,Queens,997.03,26,21.5,1.209302326,15.44860368,N
1400000US36047022100,36047022100,36047,Kings,221,11,9.1,1.208791209,4.986400725,N
1400000US36081069400,36081069400,36081,Queens,694,11,9.1,1.208791209,6.594724221,N
1400000US36047019000,36047019000,36047,Kings,190,18,14.9,1.208053691,7.103393844,N
1400000US36005035900,36005035900,36005,Bronx,359,7,5.8,1.206896552,6.802721088,N
1400000US36047061200,36047061200,36047,Kings,612,7,5.8,1.206896552,17.32673267,N
1400000US36005007600,36005007600,36005,Bronx,76,17,14.1,1.205673759,6.340917568,N
1400000US36061022500,36061022500,36061,New York,225,37,30.7,1.205211726,7.625721352,N
1400000US36047003600,36047003600,36047,Kings,36,16,13.3,1.203007519,7.490636704,N
1400000US36005026702,36005026702,36005,Bronx,267.02,18,15,1.2,5.78778135,N
1400000US36005014500,36005014500,36005,Bronx,145,15,12.5,1.2,4.8669695,N
1400000US36081002500,36081002500,36081,Queens,25,23,19.2,1.197916667,8.480825959,N
1400000US36005038302,36005038302,36005,Bronx,383.02,14,11.7,1.196581197,4.774897681,N
1400000US36005005600,36005005600,36005,Bronx,56,11,9.2,1.195652174,10.14760148,N
1400000US36081063700,36081063700,36081,Queens,637,16,13.4,1.194029851,10.25641026,N
1400000US36085014100,36085014100,36085,Richmond,141,8,6.7,1.194029851,5.805515239,N
1400000US36005006100,36005006100,36005,Bronx,61,21,17.6,1.193181818,14.1509434,N
1400000US36047032100,36047032100,36047,Kings,321,18,15.1,1.19205298,6.481814908,N
1400000US36061027900,36061027900,36061,New York,279,33,27.7,1.19133574,6.7018684,N
1400000US36005022800,36005022800,36005,Bronx,228,20,16.8,1.19047619,6.75447484,N
1400000US36005025700,36005025700,36005,Bronx,257,5,4.2,1.19047619,5.48245614,N
1400000US36047042500,36047042500,36047,Kings,425,5,4.2,1.19047619,3.373819163,N
1400000US36081018600,36081018600,36081,Queens,186,5,4.2,1.19047619,5.787037037,N
1400000US36005027300,36005027300,36005,Bronx,273,27,22.7,1.189427313,7.1334214,N
1400000US36005006900,36005006900,36005,Bronx,69,17,14.3,1.188811189,4.545454545,N
1400000US36005028900,36005028900,36005,Bronx,289,17,14.3,1.188811189,8.461921354,N
1400000US36047035100,36047035100,36047,Kings,351,17,14.3,1.188811189,10.61173533,N
1400000US36047013700,36047013700,36047,Kings,137,12,10.1,1.188118812,7.915567282,N
1400000US36047015300,36047015300,36047,Kings,153,12,10.1,1.188118812,8.362369338,N
1400000US36047056800,36047056800,36047,Kings,568,7,5.9,1.186440678,10.05747126,N
1400000US36081019800,36081019800,36081,Queens,198,7,5.9,1.186440678,4.742547425,N
1400000US36061026100,36061026100,36061,New York,261,43,36.3,1.184573003,6.596103697,N
1400000US36061031704,36061031704,36061,New York,317.04,18,15.2,1.184210526,5.327019828,N
1400000US36047069200,36047069200,36047,Kings,692,9,7.6,1.184210526,6.982156711,N
1400000US36047094600,36047094600,36047,Kings,946,9,7.6,1.184210526,10.16949153,N
1400000US36085019700,36085019700,36085,Richmond,197,9,7.6,1.184210526,6.870229008,N
1400000US36047049200,36047049200,36047,Kings,492,13,11,1.181818182,6.585612969,N
1400000US36061027700,36061027700,36061,New York,277,29,24.6,1.178861789,9.212198221,N
1400000US36081094203,36081094203,36081,Queens,942.03,30,25.5,1.176470588,11.00513573,N
1400000US36047010800,36047010800,36047,Kings,108,16,13.6,1.176470588,7.536504946,N
1400000US36005040501,36005040501,36005,Bronx,405.01,12,10.2,1.176470588,5.747126437,N
1400000US36081002800,36081002800,36081,Queens,28,10,8.5,1.176470588,6.644518272,N
1400000US36081077908,36081077908,36081,Queens,779.08,10,8.5,1.176470588,4.184100418,N
1400000US36081028100,36081028100,36081,Queens,281,26,22.2,1.171171171,12.82051282,N
1400000US36005039901,36005039901,36005,Bronx,399.01,13,11.1,1.171171171,5.009633911,N
1400000US36047041700,36047041700,36047,Kings,417,13,11.1,1.171171171,8.695652174,N
1400000US36081027300,36081027300,36081,Queens,273,24,20.5,1.170731707,5.850804486,N
1400000US36047051300,36047051300,36047,Kings,513,11,9.4,1.170212766,5.632360471,N
1400000US36081086100,36081086100,36081,Queens,861,11,9.4,1.170212766,10.3480715,N
1400000US36005005002,36005005002,36005,Bronx,50.02,14,12,1.166666667,4.883153122,N
1400000US36081003800,36081003800,36081,Queens,38,7,6,1.166666667,6.034482759,N
1400000US36047019500,36047019500,36047,Kings,195,12,10.3,1.165048544,5.295675199,N
1400000US36061024100,36061024100,36061,New York,241,34,29.2,1.164383562,8.738113595,N
1400000US36061003400,36061003400,36061,New York,34,17,14.6,1.164383562,5.374644325,N
1400000US36047025100,36047025100,36047,Kings,251,10,8.6,1.162790698,5.970149254,N
1400000US36061017800,36061017800,36061,New York,178,10,8.6,1.162790698,6.009615385,N
1400000US36081026200,36081026200,36081,Queens,262,5,4.3,1.162790698,9.842519685,N
1400000US36005040701,36005040701,36005,Bronx,407.01,8,6.9,1.15942029,5.479452055,N
1400000US36005046201,36005046201,36005,Bronx,462.01,143,123.8,1.155088853,10.62407132,N
1400000US36061021600,36061021600,36061,New York,216,21,18.2,1.153846154,5.291005291,N
1400000US36081016800,36081016800,36081,Queens,168,9,7.8,1.153846154,5.187319885,N
1400000US36081023000,36081023000,36081,Queens,230,9,7.8,1.153846154,7.075471698,N
1400000US36085017700,36085017700,36085,Richmond,177,43,37.3,1.152815013,25.74850299,N
1400000US36005033500,36005033500,36005,Bronx,335,10,8.7,1.149425287,11.13585746,N
1400000US36047028900,36047028900,36047,Kings,289,10,8.7,1.149425287,6.788866259,N
1400000US36081079701,36081079701,36081,Queens,797.01,37,32.2,1.149068323,12.02469938,N
1400000US36005035800,36005035800,36005,Bronx,358,27,23.5,1.14893617,8.261933905,N
1400000US36081014400,36081014400,36081,Queens,144,7,6.1,1.147540984,7.049345418,N
1400000US36081048200,36081048200,36081,Queens,482,7,6.1,1.147540984,9.776536313,N
1400000US36047041500,36047041500,36047,Kings,415,11,9.6,1.145833333,5.768222339,N
1400000US36047105804,36047105804,36047,Kings,1058.04,30,26.2,1.145038168,12.8921358,N
1400000US36005026602,36005026602,36005,Bronx,266.02,24,21,1.142857143,9.554140127,N
1400000US36005043400,36005043400,36005,Bronx,434,12,10.5,1.142857143,6.413682523,N
1400000US36047003100,36047003100,36047,Kings,31,12,10.5,1.142857143,10.03344482,N
1400000US36047004500,36047004500,36047,Kings,45,12,10.5,1.142857143,7.797270955,N
1400000US36047039200,36047039200,36047,Kings,392,12,10.5,1.142857143,9.2095165,N
1400000US36081055700,36081055700,36081,Queens,557,12,10.5,1.142857143,6.681514477,N
1400000US36005016900,36005016900,36005,Bronx,169,4,3.5,1.142857143,6.451612903,N
1400000US36081000400,36081000400,36081,Queens,4,13,11.4,1.140350877,6.05778192,N
1400000US36005046202,36005046202,36005,Bronx,462.02,31,27.2,1.139705882,7.763586276,N
1400000US36005041900,36005041900,36005,Bronx,419,18,15.8,1.139240506,5.442999698,N
1400000US36005002702,36005002702,36005,Bronx,27.02,9,7.9,1.139240506,3.708281829,N
1400000US36047111000,36047111000,36047,Kings,1110,9,7.9,1.139240506,6.706408346,N
1400000US36081026600,36081026600,36081,Queens,266,9,7.9,1.139240506,9.221311475,N
1400000US36081077907,36081077907,36081,Queens,779.07,9,7.9,1.139240506,6.396588486,N
1400000US36085024700,36085024700,36085,Richmond,247,9,7.9,1.139240506,3.081136597,N
1400000US36081077905,36081077905,36081,Queens,779.05,14,12.3,1.138211382,11.25401929,N
1400000US36047025500,36047025500,36047,Kings,255,10,8.8,1.136363636,4.380201489,N
1400000US36005005001,36005005001,36005,Bronx,50.01,11,9.7,1.134020619,4.755728491,N
1400000US36005021601,36005021601,36005,Bronx,216.01,11,9.7,1.134020619,5.798629415,N
1400000US36047086200,36047086200,36047,Kings,862,11,9.7,1.134020619,8.580343214,N
1400000US36081094201,36081094201,36081,Queens,942.01,11,9.7,1.134020619,6.325474411,N
1400000US36081107201,36081107201,36081,Queens,1072.01,11,9.7,1.134020619,11.05527638,N
1400000US36085005900,36085005900,36085,Richmond,59,12,10.6,1.132075472,3.777148253,N
1400000US36005036901,36005036901,36005,Bronx,369.01,6,5.3,1.132075472,6.066734075,N
1400000US36047119600,36047119600,36047,Kings,1196,14,12.4,1.129032258,5.884825557,N
1400000US36047096600,36047096600,36047,Kings,966,7,6.2,1.129032258,5.82847627,N
1400000US36081002400,36081002400,36081,Queens,24,7,6.2,1.129032258,5.927180356,N
1400000US36081053200,36081053200,36081,Queens,532,7,6.2,1.129032258,9.3708166,N
1400000US36005042100,36005042100,36005,Bronx,421,15,13.3,1.127819549,5.37056928,N
1400000US36061022700,36061022700,36061,New York,227,16,14.2,1.126760563,6.527947776,N
1400000US36081091601,36081091601,36081,Queens,916.01,27,24,1.125,13.26781327,N
1400000US36081035100,36081035100,36081,Queens,351,18,16,1.125,8.7890625,N
1400000US36047020100,36047020100,36047,Kings,201,9,8,1.125,5.002779322,N
1400000US36081023600,36081023600,36081,Queens,236,10,8.9,1.123595506,7.26744186,N
1400000US36081000600,36081000600,36081,Queens,6,11,9.8,1.12244898,6.134969325,N
1400000US36081044301,36081044301,36081,Queens,443.01,12,10.7,1.121495327,7.151370679,N
1400000US36005014701,36005014701,36005,Bronx,147.01,13,11.6,1.120689655,4.154682007,N
1400000US36047004400,36047004400,36047,Kings,44,14,12.5,1.12,11.96581197,N
1400000US36085020700,36085020700,36085,Richmond,207,16,14.3,1.118881119,8.588298443,N
1400000US36081130100,36081130100,36081,Queens,1301,19,17,1.117647059,11.09813084,N
1400000US36061005900,36061005900,36061,New York,59,25,22.5,1.111111111,9.380863039,N
1400000US36061015100,36061015100,36061,New York,151,24,21.6,1.111111111,7.585335019,N
1400000US36061021800,36061021800,36061,New York,218,24,21.6,1.111111111,6.354249404,N
1400000US36047038200,36047038200,36047,Kings,382,16,14.4,1.111111111,6.587072869,N
1400000US36085010500,36085010500,36085,Richmond,105,16,14.4,1.111111111,11.1653873,N
1400000US36005042500,36005042500,36005,Bronx,425,15,13.5,1.111111111,4.703668862,N
1400000US36061017200,36061017200,36061,New York,172,14,12.6,1.111111111,4.552845528,N
1400000US36005039902,36005039902,36005,Bronx,399.02,13,11.7,1.111111111,5.739514349,N
1400000US36005008600,36005008600,36005,Bronx,86,12,10.8,1.111111111,7.194244604,N
1400000US36047013800,36047013800,36047,Kings,138,12,10.8,1.111111111,7.462686567,N
1400000US36047081600,36047081600,36047,Kings,816,10,9,1.111111111,8,N
1400000US36047119400,36047119400,36047,Kings,1194,10,9,1.111111111,7.352941176,N
1400000US36005022200,36005022200,36005,Bronx,222,9,8.1,1.111111111,5.366726297,N
1400000US36047013100,36047013100,36047,Kings,131,9,8.1,1.111111111,5.011135857,N
1400000US36047090600,36047090600,36047,Kings,906,8,7.2,1.111111111,4.514672686,N
1400000US36047121400,36047121400,36047,Kings,1214,8,7.2,1.111111111,4.581901489,N
1400000US36081017600,36081017600,36081,Queens,176,7,6.3,1.111111111,6.178287732,N
1400000US36047034800,36047034800,36047,Kings,348,6,5.4,1.111111111,5.524861878,N
1400000US36005007700,36005007700,36005,Bronx,77,5,4.5,1.111111111,5.688282139,N
1400000US36081020600,36081020600,36081,Queens,206,5,4.5,1.111111111,5.030181087,N
1400000US36061017900,36061017900,36061,New York,179,44,39.7,1.108312343,11.15053218,N
1400000US36081095400,36081095400,36081,Queens,954,18,16.3,1.104294479,6.787330317,N
1400000US36061004700,36061004700,36061,New York,47,11,10,1.1,7.885304659,N
1400000US36005038500,36005038500,36005,Bronx,385,10,9.1,1.098901099,3.937007874,N
1400000US36081001800,36081001800,36081,Queens,18,10,9.1,1.098901099,5.740528129,N
1400000US36005014400,36005014400,36005,Bronx,144,17,15.5,1.096774194,7.699275362,N
1400000US36047059600,36047059600,36047,Kings,596,15,13.7,1.094890511,13.11188811,N
1400000US36047035601,36047035601,36047,Kings,356.01,22,20.1,1.094527363,17.13395639,N
1400000US36081099802,36081099802,36081,Queens,998.02,29,26.5,1.094339623,12.92335116,N
1400000US36061018700,36061018700,36061,New York,187,42,38.4,1.09375,10.04784689,N
1400000US36081046600,36081046600,36081,Queens,466,14,12.8,1.09375,9.389671362,N
1400000US36047004100,36047004100,36047,Kings,41,12,11,1.090909091,7.528230866,N
1400000US36047024500,36047024500,36047,Kings,245,12,11,1.090909091,6.818181818,N
1400000US36047041200,36047041200,36047,Kings,412,12,11,1.090909091,10.1010101,N
1400000US36005002701,36005002701,36005,Bronx,27.01,6,5.5,1.090909091,4.363636364,N
1400000US36047004600,36047004600,36047,Kings,46,6,5.5,1.090909091,8.583690987,N
1400000US36081119500,36081119500,36081,Queens,1195,6,5.5,1.090909091,8.086253369,N
1400000US36085000900,36085000900,36085,Richmond,9,6,5.5,1.090909091,5.110732538,N
1400000US36061010602,36061010602,36061,New York,106.02,17,15.6,1.08974359,8.942661757,N
1400000US36085020804,36085020804,36085,Richmond,208.04,27,24.8,1.088709677,20.67381317,N
1400000US36061013400,36061013400,36061,New York,134,40,36.8,1.086956522,7.982438635,N
1400000US36005006200,36005006200,36005,Bronx,62,20,18.4,1.086956522,5.277044855,N
1400000US36085011402,36085011402,36085,Richmond,114.02,15,13.8,1.086956522,12.29508197,N
1400000US36081051200,36081051200,36081,Queens,512,10,9.2,1.086956522,7.552870091,N
1400000US36005022702,36005022702,36005,Bronx,227.02,5,4.6,1.086956522,5.861664713,N
1400000US36047041401,36047041401,36047,Kings,414.01,5,4.6,1.086956522,7.288629738,N
1400000US36061010100,36061010100,36061,New York,101,5,4.6,1.086956522,6.596306069,N
1400000US36061012200,36061012200,36061,New York,122,29,26.7,1.086142322,21.72284644,N
1400000US36047078200,36047078200,36047,Kings,782,14,12.9,1.085271318,7.777777778,N
1400000US36047116400,36047116400,36047,Kings,1164,9,8.3,1.084337349,5.964214712,N
1400000US36085012500,36085012500,36085,Richmond,125,9,8.3,1.084337349,2.694610778,N
1400000US36047050600,36047050600,36047,Kings,506,16,14.8,1.081081081,5.983545251,N
1400000US36047020800,36047020800,36047,Kings,208,12,11.1,1.081081081,7.947019868,N
1400000US36081063500,36081063500,36081,Queens,635,12,11.1,1.081081081,9.375,N
1400000US36081070700,36081070700,36081,Queens,707,12,11.1,1.081081081,11.23595506,N
1400000US36005016600,36005016600,36005,Bronx,166,8,7.4,1.081081081,7.54005655,N
1400000US36047022900,36047022900,36047,Kings,229,8,7.4,1.081081081,4.561003421,N
1400000US36061013700,36061013700,36061,New York,137,35,32.4,1.080246914,11.69004676,N
1400000US36081073900,36081073900,36081,Queens,739,23,21.3,1.079812207,10.03928416,N
1400000US36081129104,36081129104,36081,Queens,1291.04,19,17.6,1.079545455,9.713701431,N
1400000US36047076400,36047076400,36047,Kings,764,11,10.2,1.078431373,5.603667855,N
1400000US36005011900,36005011900,36005,Bronx,119,14,13,1.076923077,5.227781927,N
1400000US36047052300,36047052300,36047,Kings,523,14,13,1.076923077,5.124450952,N
1400000US36081018402,36081018402,36081,Queens,184.02,7,6.5,1.076923077,5.686433794,N
1400000US36081120100,36081120100,36081,Queens,1201,7,6.5,1.076923077,8.631319359,N
1400000US36047089400,36047089400,36047,Kings,894,10,9.3,1.075268817,5.760368664,N
1400000US36047053400,36047053400,36047,Kings,534,16,14.9,1.073825503,7.593735168,N
1400000US36047017900,36047017900,36047,Kings,179,18,16.8,1.071428571,10.05586592,N
1400000US36005011502,36005011502,36005,Bronx,115.02,9,8.4,1.071428571,4.373177843,N
1400000US36047089800,36047089800,36047,Kings,898,6,5.6,1.071428571,7.672634271,N
1400000US36047023200,36047023200,36047,Kings,232,14,13.1,1.06870229,4.713804714,N
1400000US36061018100,36061018100,36061,New York,181,40,37.5,1.066666667,9.692270414,N
1400000US36081097204,36081097204,36081,Queens,972.04,16,15,1.066666667,9.495548961,N
1400000US36081012000,36081012000,36081,Queens,120,8,7.5,1.066666667,6.130268199,N
1400000US36081046900,36081046900,36081,Queens,469,28,26.3,1.064638783,6.488991889,N
1400000US36005004800,36005004800,36005,Bronx,48,10,9.4,1.063829787,4.642525534,N
1400000US36047023300,36047023300,36047,Kings,233,10,9.4,1.063829787,4.837929366,N
1400000US36047017100,36047017100,36047,Kings,171,12,11.3,1.061946903,6.072874494,N
1400000US36061026900,36061026900,36061,New York,269,28,26.4,1.060606061,5.766062603,N
1400000US36047075600,36047075600,36047,Kings,756,7,6.6,1.060606061,7.510729614,N
1400000US36005040502,36005040502,36005,Bronx,405.02,16,15.1,1.059602649,5.761613252,N
1400000US36081142900,36081142900,36081,Queens,1429,18,17,1.058823529,10.59446733,N
1400000US36047090200,36047090200,36047,Kings,902,9,8.5,1.058823529,5.671077505,N
1400000US36061019800,36061019800,36061,New York,198,9,8.5,1.058823529,7.431874484,N
1400000US36081055500,36081055500,36081,Queens,555,9,8.5,1.058823529,7.171314741,N
1400000US36047000700,36047000700,36047,Kings,7,11,10.4,1.057692308,5.723204995,N
1400000US36005004400,36005004400,36005,Bronx,44,13,12.3,1.056910569,6.246996636,N
1400000US36047000501,36047000501,36047,Kings,5.01,15,14.2,1.056338028,6.358626537,N
1400000US36085030301,36085030301,36085,Richmond,303.01,17,16.1,1.055900621,8.126195029,N
1400000US36061014000,36061014000,36061,New York,140,38,36,1.055555556,11.33313451,N
1400000US36047037000,36047037000,36047,Kings,370,19,18,1.055555556,9.768637532,N
1400000US36005019400,36005019400,36005,Bronx,194,6,5.7,1.052631579,5.226480836,N
1400000US36047092400,36047092400,36047,Kings,924,6,5.7,1.052631579,4.08719346,N
1400000US36081002000,36081002000,36081,Queens,20,6,5.7,1.052631579,6.741573034,N
1400000US36081078800,36081078800,36081,Queens,788,6,5.7,1.052631579,7.281553398,N
1400000US36047067200,36047067200,36047,Kings,672,4,3.8,1.052631579,5.312084993,N
1400000US36047119000,36047119000,36047,Kings,1190,4,3.8,1.052631579,3.2599837,N
1400000US36085018702,36085018702,36085,Richmond,187.02,33,31.4,1.050955414,13.4859011,N
1400000US36061018500,36061018500,36061,New York,185,21,20,1.05,9.549795362,N
1400000US36005033800,36005033800,36005,Bronx,338,9,8.6,1.046511628,3.889369058,N
1400000US36047029700,36047029700,36047,Kings,297,9,8.6,1.046511628,4.833512352,N
1400000US36047054800,36047054800,36047,Kings,548,9,8.6,1.046511628,8.637236084,N
1400000US36005026500,36005026500,36005,Bronx,265,16,15.3,1.045751634,5.13478819,N
1400000US36081026901,36081026901,36081,Queens,269.01,14,13.4,1.044776119,5.235602094,N
1400000US36005025600,36005025600,36005,Bronx,256,7,6.7,1.044776119,8.816120907,N
1400000US36085013302,36085013302,36085,Richmond,133.02,7,6.7,1.044776119,2.401372213,N
1400000US36081044601,36081044601,36081,Queens,446.01,12,11.5,1.043478261,8.130081301,N
1400000US36005039100,36005039100,36005,Bronx,391,15,14.4,1.041666667,4.688965302,N
1400000US36005005902,36005005902,36005,Bronx,59.02,10,9.6,1.041666667,6.849315068,N
1400000US36061015300,36061015300,36061,New York,153,39,37.5,1.04,9.009009009,N
1400000US36047026900,36047026900,36047,Kings,269,8,7.7,1.038961039,6.914433881,N
1400000US36081118900,36081118900,36081,Queens,1189,8,7.7,1.038961039,6.245120999,N
1400000US36061016001,36061016001,36061,New York,160.01,22,21.2,1.037735849,12.18161683,N
1400000US36047019400,36047019400,36047,Kings,194,11,10.6,1.037735849,5.735140772,N
1400000US36081042700,36081042700,36081,Queens,427,11,10.6,1.037735849,3.523382447,N
1400000US36081036600,36081036600,36081,Queens,366,9,8.7,1.034482759,6.456241033,N
1400000US36061011500,36061011500,36061,New York,115,6,5.8,1.034482759,3.318584071,N
1400000US36081004001,36081004001,36081,Queens,40.01,6,5.8,1.034482759,5.459508644,N
1400000US36081040500,36081040500,36081,Queens,405,6,5.8,1.034482759,3.244997296,N
1400000US36081060100,36081060100,36081,Queens,601,6,5.8,1.034482759,5.763688761,N
1400000US36081067900,36081067900,36081,Queens,679,22,21.3,1.03286385,12.36649803,N
1400000US36047062600,36047062600,36047,Kings,626,13,12.6,1.031746032,10.99830795,N
1400000US36061022000,36061022000,36061,New York,220,13,12.6,1.031746032,4.82017056,N
1400000US36085013204,36085013204,36085,Richmond,132.04,23,22.3,1.031390135,25.08178844,N
1400000US36061015500,36061015500,36061,New York,155,45,43.7,1.029748284,10.22959764,N
1400000US36005021001,36005021001,36005,Bronx,210.01,28,27.2,1.029411765,6.073752711,N
1400000US36085015100,36085015100,36085,Richmond,151,21,20.4,1.029411765,11.93181818,N
1400000US36047034500,36047034500,36047,Kings,345,7,6.8,1.029411765,6.653992395,N
1400000US36005026300,36005026300,36005,Bronx,263,22,21.4,1.028037383,7.370184255,N
1400000US36047000100,36047000100,36047,Kings,1,22,21.4,1.028037383,10.01821494,N
1400000US36005042000,36005042000,36005,Bronx,420,11,10.7,1.028037383,6.76090965,N
1400000US36085014608,36085014608,36085,Richmond,146.08,15,14.6,1.02739726,12.44813278,N
1400000US36005004100,36005004100,36005,Bronx,41,16,15.6,1.025641026,5.12,N
1400000US36047027700,36047027700,36047,Kings,277,8,7.8,1.025641026,3.293536435,N
1400000US36047039300,36047039300,36047,Kings,393,8,7.8,1.025641026,4.692082111,N
1400000US36081003100,36081003100,36081,Queens,31,4,3.9,1.025641026,7.393715342,N
1400000US36047091000,36047091000,36047,Kings,910,17,16.6,1.024096386,6.645817045,N
1400000US36061027100,36061027100,36061,New York,271,26,25.4,1.023622047,5.253586583,N
1400000US36047035000,36047035000,36047,Kings,350,22,21.5,1.023255814,20.31394275,N
1400000US36047044200,36047044200,36047,Kings,442,9,8.8,1.022727273,7.205764612,N
1400000US36061010800,36061010800,36061,New York,108,41,40.1,1.02244389,10.616261,N
1400000US36081046200,36081046200,36081,Queens,462,23,22.5,1.022222222,5.578462285,N
1400000US36081049200,36081049200,36081,Queens,492,19,18.6,1.021505376,10.16042781,N
1400000US36081010400,36081010400,36081,Queens,104,10,9.8,1.020408163,6.34115409,N
1400000US36047049500,36047049500,36047,Kings,495,5,4.9,1.020408163,3.725782414,N
1400000US36061009200,36061009200,36061,New York,92,5,4.9,1.020408163,6.082725061,N
1400000US36081020400,36081020400,36081,Queens,204,5,4.9,1.020408163,5.387931034,N
1400000US36061013000,36061013000,36061,New York,130,32,31.4,1.01910828,22.74342573,N
1400000US36005037300,36005037300,36005,Bronx,373,11,10.8,1.018518519,4.43190975,N
1400000US36047014900,36047014900,36047,Kings,149,11,10.8,1.018518519,4.053058217,N
1400000US36047032300,36047032300,36047,Kings,323,11,10.8,1.018518519,6.543723974,N
1400000US36061029300,36061029300,36061,New York,293,23,22.6,1.017699115,5.336426914,N
1400000US36005011800,36005011800,36005,Bronx,118,18,17.7,1.016949153,5.610972569,N
1400000US36061028100,36061028100,36061,New York,281,12,11.8,1.016949153,7.444168734,N
1400000US36061014200,36061014200,36061,New York,142,31,30.5,1.016393443,16.64876477,N
1400000US36085020801,36085020801,36085,Richmond,208.01,28,27.6,1.014492754,22.7827502,N
1400000US36005013200,36005013200,36005,Bronx,132,21,20.7,1.014492754,5.666486778,N
1400000US36047065600,36047065600,36047,Kings,656,7,6.9,1.014492754,7.238883144,N
1400000US36081133900,36081133900,36081,Queens,1339,7,6.9,1.014492754,11.66666667,N
1400000US36081044302,36081044302,36081,Queens,443.02,16,15.8,1.012658228,6.633499171,N
1400000US36005016200,36005016200,36005,Bronx,162,8,7.9,1.012658228,9.132420091,N
1400000US36061004200,36061004200,36061,New York,42,8,7.9,1.012658228,3.246753247,N
1400000US36005026701,36005026701,36005,Bronx,267.01,9,8.9,1.011235955,5.081874647,N
1400000US36081000800,36081000800,36081,Queens,8,9,8.9,1.011235955,5.067567568,N
1400000US36081081800,36081081800,36081,Queens,818,11,10.9,1.009174312,4.910714286,N
1400000US36047030500,36047030500,36047,Kings,305,12,11.9,1.008403361,4.393994874,N
1400000US36061025500,36061025500,36061,New York,255,14,13.9,1.007194245,5.372217959,N
1400000US36005007200,36005007200,36005,Bronx,72,15,14.9,1.006711409,5.12995896,N
1400000US36085017010,36085017010,36085,Richmond,170.1,31,30.8,1.006493506,7.299270073,N
1400000US36061008700,36061008700,36061,New York,87,20,19.9,1.005025126,5.2232959,N
1400000US36081084500,36081084500,36081,Queens,845,24,23.9,1.0041841,11.67315175,N
1400000US36005027900,36005027900,36005,Bronx,279,26,26,1,7.45412844,N
1400000US36085029104,36085029104,36085,Richmond,291.04,25,25,1,15.20681265,N
1400000US36005023502,36005023502,36005,Bronx,235.02,17,17,1,7.572383073,N
1400000US36005041500,36005041500,36005,Bronx,415,13,13,1,4.453579993,N
1400000US36005024100,36005024100,36005,Bronx,241,12,12,1,3.757044458,N
1400000US36047038100,36047038100,36047,Kings,381,11,11,1,4.755728491,N
1400000US36085004700,36085004700,36085,Richmond,47,11,11,1,6.02739726,N
1400000US36005046000,36005046000,36005,Bronx,460,10,10,1,8.163265306,N
1400000US36081077500,36081077500,36081,Queens,775,10,10,1,10.15228426,N
1400000US36047008800,36047008800,36047,Kings,88,8,8,1,4.314994606,N
1400000US36005031200,36005031200,36005,Bronx,312,7,7,1,6.685768863,N
1400000US36081015300,36081015300,36081,Queens,153,7,7,1,5.823627288,N
1400000US36081052100,36081052100,36081,Queens,521,7,7,1,8.403361345,N
1400000US36047053700,36047053700,36047,Kings,537,6,6,1,3.482298317,N
1400000US36081115100,36081115100,36081,Queens,1151,6,6,1,9.836065574,N
1400000US36081027400,36081027400,36081,Queens,274,5,5,1,6.915629322,N
1400000US36081049500,36081049500,36081,Queens,495,5,5,1,9.009009009,N
1400000US36061004500,36061004500,36061,New York,45,4,4,1,7.707129094,N
1400000US36061014402,36061014402,36061,New York,144.02,25,25.1,0.996015936,7.512019231,N
